term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
till,0.05000000007175376,2.8277052470135975,1.0289234738085844,0.05,0.05,0.05000000160606422,0.05,4.049288251559415,1.0500000000746803,4.089896434329372,2.939362669204104,0.05,0.9373637750818945,0.05000000001812828,6.199294976954515,0.05097662658293337,0.05,0.050000000153754255,0.05000000001377536,4.327188543489742
time,20.939037336037895,87.31068795981145,4.755948840108399,0.05,21.640411833856838,27.50807383437519,0.05,398.5044748457022,27.764992282858234,65.26048714412005,86.12778734893101,0.05,128.0957035693636,38.56040253993636,441.6456005034999,0.07642809330262959,66.2593891300122,12.92510882286506,17.6086963976447,243.86676951753864
time bed,0.05000000012546908,0.05322714508948568,0.05,0.05,0.05,0.18063456382049348,0.05,4.246348787319303,0.05000000021364813,0.05,0.05000000013055627,0.05,0.050000001053154074,1.0500000000188034,0.05000004618268732,0.05,2.6297546597124737,0.05,0.05,1.140034796302407
time bit,0.05000000000684959,0.0500000028180706,0.05000000024010889,0.05,0.05,0.05,0.05,1.7600612887792186,0.05000000025556916,0.13979736260775072,0.05000000020684983,0.05,4.444471221038956,1.0467264735975874,3.922796550806801,0.050000000443834715,0.9861470986258456,0.05000000015613286,0.05,0.0500000003779513
time course,0.05000000010847674,0.050000001450341454,0.05,0.05,0.0500000007590302,0.05,0.05,0.05000000114479249,0.05000000010852081,0.05000000042465964,1.1080856203438811,0.05,0.05,0.05,8.991914374951506,0.05000000029099787,0.05,0.05000000002838799,0.05,0.05000000036675585
time day,0.0500000003392525,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000033123938,0.05,0.05,0.05000000006726104,0.05,1.8288411157645652,0.05,3.242359116741267,0.05000000031768456,1.0787997634909379,0.05,0.05,0.05000000292861757
time days,0.05,0.06630480881103842,0.050000000385469104,0.05,0.9861685661542847,0.05,0.05,3.8516479442550944,1.4372720142923758,0.05000000038327495,1.1420451341759195,0.05,0.05000000315757515,0.050000025354971264,4.1933528765478325,0.050000000666056935,0.0500000005143245,0.05,0.05,1.6732086252617937
time door,0.05,0.05000000107385712,0.05,0.05,0.05,2.050000000083077,0.05,3.7583774970856907,0.05,0.05000000196788716,1.0499999969231353,0.05,1.3416225019186838,0.05,0.05000000092090889,0.05,0.05,0.05,0.05,0.05
time eyes,0.050000000054840614,0.2093226532699659,0.05,0.05,1.0500000000762797,0.05,0.05,2.982991393127298,0.05,0.05000000015537662,0.05,0.05,0.050000000096191384,0.9335753295149889,2.343069840369181,0.05,0.05,0.05,0.05,2.7810407833022417
time face,0.05,2.004676294026792,0.05,0.05,0.05,1.0499999999383156,0.05,1.2471367247203258,0.05,0.05000000095032359,1.0499999984280348,0.05,0.0500000004847954,1.084263458220235,0.05000000137735064,0.05,1.0210719662041803,0.0500000007132149,0.05,0.8928515548929914
time hand,0.05,0.05,0.05,0.05,0.05,0.11029441644731008,0.05,3.2458440382722924,0.05,0.05000000017242014,0.05,0.05,0.9033177755962023,1.0499999998429264,0.050000001051514066,0.050000000255031846,0.9405437679911631,2.0500000000972154,0.05,0.05000000024559605
time hermione,0.050000000138581836,0.05,0.050000000588669255,0.05,0.05,0.05,0.05,2.633276051427515,0.05,1.0499999997536391,1.690547420464338,0.05,0.050000001186334776,0.05,3.164606824720122,0.05000000026865045,0.0500000004070765,0.05,0.05,0.7115697010099631
time hours,0.050000000055036624,0.050000000135623515,0.05,0.05,1.032098961399337,0.05000000051408712,0.05,0.07993622511465515,0.05,0.050000001164174426,0.05,0.05,0.050000001040476034,0.05,2.59310489855913,0.05,0.05,0.05000000091449725,1.0122181584872745,3.532641752585513
time house,0.05000000002998852,0.05,0.05,0.05,0.05,0.05,0.05,5.3974274149649775,0.050000000122247486,0.05,0.05000000037979551,0.05,0.07930034004761122,2.050000000083185,1.1815514950211423,0.05,0.05,0.050000000031978756,0.05,5.541720749286519
time life,1.7615637396400157,0.32543087713479524,0.05,0.05,0.05000000038389243,0.05000000062196903,0.05,10.14233480205618,0.05,0.05000000011340188,1.0762016212369152,0.05,2.0641162113259792,0.05000000018493792,0.3014326127524809,0.05,1.0500000000109608,0.05,0.05,7.678920134505144
time look,0.05,0.05000000008986628,0.05,0.05,0.05,0.05,0.05,3.925770955291039,0.05,0.05,0.05000000212711822,0.05,0.050000002360731134,0.05,3.1742290371609356,0.05000000011692991,0.05000000023074264,0.05,0.05,0.05000000258645271
time man,0.050000000050516046,1.021952575152916,0.0500000010646736,0.05,0.05,0.05,0.05,0.0500000005491335,0.05,0.05,0.050000000270345846,0.05,0.05670920227367504,1.049157764376813,0.05000000025576425,0.050000000460027,0.05,1.0500000000302632,0.05,4.072180455493836
time minutes,0.05,0.30077309978850875,0.05,0.05,3.042170948971456,0.05,0.05,2.1101539630937385,0.05,0.050000000536396375,0.05000000029774225,0.05,0.05,0.05,2.746901987121319,0.05,0.05,0.05,0.05,0.05000000016442951
time moment,0.05,0.9890638893251574,0.05,0.05,0.05,0.05,0.05,0.6272822818920758,0.05,0.05000000192482838,0.05000000128566503,0.05,0.05,0.05000000018777786,1.6720586500069705,0.05,1.8589231624881448,1.1462801169947783,0.05,4.006391895858222
time night,0.05000000084975812,0.05000000012435446,0.05,0.05,0.05,0.05,0.05,5.262373163515592,0.05000000030118179,0.05006232205870299,0.05437738627905417,0.05,0.8319842666379597,0.05,4.135307348154915,0.05000000046562255,0.6093025481146785,0.05,0.05,1.4065929634576781
time people,1.050000000041088,0.05,0.05,0.05,1.2868161620394358,0.21937071056121832,0.05,1.59931683638116,0.05,1.3638495151334546,1.177778363153468,0.05,0.05,0.05,0.05000000075642199,0.050000000187903765,0.050000000629072255,0.050000000442121884,0.05000000004240469,1.6528684105983429
time place,0.05,2.6087432442307152,0.05,0.05,0.05,0.05,0.05,0.05000000028549738,0.05,1.4968068259264693,1.0080265234617793,0.05,0.05,0.05000000003661402,2.925206119941482,0.05,0.05,1.050000000040171,0.05,1.2112172860486317
time point,0.05,0.05,0.05,0.05,0.05,1.0500000000156973,0.05,1.4574196728957833,0.05,0.05,0.05,0.05,0.05000000019146198,0.05,3.642580326588987,0.05,0.05,0.050000000120993426,1.0499999998999034,0.05000000026438391
time practice,0.05,0.050000000057795264,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.36349146759653,0.05012298423441847,0.05,0.05,0.05,3.736325216004248,0.05,0.0500603320837078,0.05,0.05,0.050000000008876236
time room,0.05000000016409372,0.05000765604519162,0.7756059365388799,0.05,0.05,0.050000002083182865,0.05,0.050000003969884535,0.05000000185405049,0.05000000032502855,1.5570159107021238,0.05,1.6936028062728459,0.050000000051544966,5.7050410269283285,0.05000000015366148,0.05,0.05000000074031194,1.0386169094879243,1.5301097446442047
time school,0.05,2.8101867760377415,0.05,0.05,0.05,0.05,0.05,0.24314078285864366,0.05000000033476315,0.050000000096311274,0.7176967414352415,0.05,1.681951020525541,0.05,1.6967616344960383,0.050000002196666476,0.050000000383319435,0.05,0.050000000056261554,1.1502630415357449
time thing,0.05000000003421896,0.050000001864564395,0.05,0.05,0.05,0.05,0.05,5.824780641396989,1.2581421533797599,0.05000000018655067,0.9290840893938179,0.05,0.1139982467787123,0.05,5.400710642270773,0.05,0.4906636804656571,0.05,0.05,0.33262054418495596
time time,0.05,2.637968020860142,0.050000000487572825,0.05,1.0160625842661961,0.05,0.05,9.151123940403687,0.05,0.7139728810987843,3.796304440052731,0.05,0.32755241569132426,0.05000000041910287,8.282263492669546,0.05000000028291113,1.7797878900475004,0.05,0.05,3.7449643336849334
time voice,0.05,0.05000024232083292,0.05,0.05,0.05,1.0996421801049063,0.05,4.6628931813247245,0.05,2.190562457120039,1.3676099976612444,0.05,2.1713855258681662,2.753839531416717,1.3217215385392242,0.05000000007879854,0.05,0.05,0.05,3.832345345527705
time wand,0.05,0.05000000004612903,0.05000000011729753,0.05,0.05,0.05000000008501151,0.05,0.43382013436499184,0.05,0.05000000768400241,0.05,0.05,3.8778454155774975,0.05,0.05000000142182659,0.05000000014248187,0.05,0.05000000451239366,0.05,8.83833443601446
time way,0.05,2.697838739318512,0.05000000033766911,0.05,0.05,1.0500000000248606,0.05,4.558079155975764,0.05000000029979787,3.050927799307464,1.053148936012043,0.05,0.050000000556236525,0.05000000002393111,3.6550017526582725,0.05000000007373979,0.05,0.05000000086297366,0.05,1.2850036145126618
time weeks,0.05,0.050000001658295476,0.05,0.05,0.05,0.05,0.05,2.4479881784561206,0.05,0.05000000037642803,0.4601587382027114,0.05,0.05000000132096355,1.1222827973742688,1.6252059980041715,0.05,0.05,0.05000000189717603,0.05,1.594364282667393
time words,0.05000000249447869,1.067595515873451,0.05,0.05,0.05,0.05,0.05,0.05000000074736938,0.05,0.05000000441371442,3.1245641514691993,0.05,0.23098012754176261,0.050000000040140144,3.512661131305586,0.05,0.05,0.05000000022270771,0.05000000001929008,1.314199065835151
time years,0.05,3.072396685245559,0.05000000118820036,0.05,0.05,0.05,0.05,5.370257206599159,0.05,0.05000000315296277,0.14672967823008615,0.05,0.8572140282238393,0.05000000030649515,0.05000000040593753,0.05,0.8034023969435502,0.05,0.05,2.0499999996710576
times,3.4265337170484593,13.205701950124173,5.806047757867143,0.05,3.5035575186866343,1.3354705169757195,0.05,65.76534212141358,1.0948930707766296,4.96710259521885,4.00937862944513,0.05,11.332405121274283,3.8989299418322663,61.20883706622662,0.05000000023730755,8.568254313896997,1.580250206242428,3.7051521279458575,27.392143344751624
times day,0.05,0.904830683611325,0.9800874254013956,0.05,1.0452133548385616,0.05,0.05,0.6645985150631575,0.05,0.050000002306523995,1.039449461824831,0.05,0.05,1.6658205555331003,0.05000000028784666,0.05,0.05,0.05000000015305921,0.05,0.05000000095521089
tin,2.0500000001002925,0.05000008560629418,0.05,0.05,0.05000000021974003,0.05,0.05,5.958777348039121,0.05,0.050000002092641126,0.050000000317024194,0.05,0.05238931740290574,0.05000000014267292,8.138833244416073,0.05000000053569159,0.050000000348476493,0.050000000237802066,0.05,0.050000000514767606
tip,0.050000000079553325,1.9934217072708884,0.05000649621875076,0.05,0.05,8.39908428427592,0.05,13.501057929657946,1.0890454599214119,0.05000002493201971,1.4236106159003448,0.05,13.081203419400934,0.05000000118960437,12.973067041837032,0.05000000037166458,1.1903794144485977,2.1235345008541406,0.05000000001209283,22.725589103594075
tip wand,0.05000000015301991,1.219436194627342,0.05,0.05,0.05,4.049094404617442,0.05,3.275781849071838,0.05,0.0500000000709396,1.5245604844345078,0.05,3.409479753335045,0.05,3.685403241040789,0.050000000215939006,0.050000000282339994,1.124449083548077,0.05000000004144034,7.1117949885258875
tips,0.050000000010268164,2.4481749343719956,0.05,0.05,1.0500000000768865,4.8751028012289686,0.05,4.212584812347332,0.05,0.05000000217366549,1.2907275822897042,0.05,1.262122438195083,1.4161508386361592,6.091359354710239,0.05000241725891835,0.050000000226369176,3.250797998164213,0.05,3.602976820269373
tips fingers,0.05,1.6456030841040088,0.05,0.05,0.05,2.837760296148006,0.05,3.949506532140307,0.05,0.05000000139174732,0.05000097285249383,0.05,0.05000000007425298,1.6867844695766987,0.08448705270432669,0.050000000143983044,0.05000000061752716,2.0500000001146272,0.05,2.0958575900952683
tiptoe,0.05,0.05,0.05,0.05,0.05000000025122521,0.05,0.05,2.9705222324880913,0.05,0.0500000026297083,0.3391504507762695,0.05,0.05,1.050000000023044,6.8403273130123505,0.05,0.05000000041410704,0.050000000271875254,0.05,0.05000000010914995
title,0.05,0.0500000002621629,0.05,0.05,0.05000000076387356,0.05,0.05,3.5384239079872897,0.05,0.05,6.5203338078747874,0.05,0.05000085511820387,0.05,3.6930068722355416,0.05,0.05,0.05,0.05,1.44823455572142
toad,0.05000000094486667,9.66848408894719,0.05000000013063588,0.05,0.05,0.05,0.05,4.582342637520662,0.05000000033000628,0.0500199691792691,0.06792904907595268,0.05,0.05000000016933957,1.0679052139804415,15.668260361508644,0.05,0.050000000141584816,4.5983452049415225,5.715041416586681,2.0316720565132838
toads,1.5183133601855572,0.050000000374416834,0.05,0.05,0.05,0.05,0.05,0.05000000167748416,0.05,0.05000000008599124,0.05000000042929438,0.05,0.05000000002698138,0.05,0.05000000120494835,0.05,3.991904036970881,1.0634606970583704,0.050000000050232966,1.6263219019078607
toast,0.050000000071302265,0.05000000047460171,0.05,0.05,1.972228880769958,2.6508900122765175,0.05,18.81095331462005,0.05,2.6809907051061446,0.05043235098719463,0.05,0.0500000003706923,0.05,6.5702206607802935,0.05,2.6142831439924747,0.05,2.050000000134834,0.05000093039192908
today,0.05000000010532648,10.13701945789736,1.108603404749309,0.05,5.017781933687263,0.8706331460639051,0.05,54.29224762490133,2.2345172196446637,0.06612941641729209,8.685551913938397,0.05,5.006239697112772,6.312079738267562,48.513056211191866,0.0860969170119189,1.3352422057042719,3.7085912925560525,1.0518474581561306,6.374362362559014
toe,0.05,0.05000000036511954,0.05,0.05,0.05,0.05,0.05,2.663872836038184,0.05,0.050000000269057994,0.5611147653439318,0.05,0.8671873900440101,0.05,5.320988637908874,0.05,0.05,0.07612817364855659,0.05,4.810708196347585
toes,0.05,1.1360340261863127,0.05000000107636831,1.0500000002907837,0.05,2.0500000000935468,0.05,3.0954192884612577,1.0500000000619665,3.4121907203922235,0.05000000015033404,0.05,0.05000000955339192,0.050243973066742054,5.5405018148877225,0.050000000238253524,1.0499999999938028,0.050000000005078586,0.05,1.0656101655059185
toffee,1.0803171839934036,0.10150702785339316,0.05,0.05,4.020232902104746,0.05,0.05,3.201689015635232,0.05000000032835986,0.050000000177044555,2.0499999999280107,0.05,0.05,0.05,2.8462538672266087,0.050000002422108704,0.05,0.05,0.05,0.050000000301816186
toffees,0.05,6.97323801364785,0.05,0.05,0.05,0.05,0.05,0.05396553506483419,0.05,0.05000000004259406,1.0891138207694286,0.05,0.050000000013364694,0.05,0.0500000004607963,0.05,0.05000000016952461,0.05,0.05000000002488191,1.0836826297801299
toilet,0.05000000001687964,5.959497695639295,0.05000896838662665,0.05,0.05,0.05,0.05,11.336248068894044,0.050000000487044075,0.05000000076069948,1.8026113594751798,0.05,7.701572807913625,0.474464787511823,22.009178863791995,0.06043078419886007,0.25490441305614353,0.2329867324901812,2.5114918366074055,1.2066036807351417
toilets,0.05000000010292164,0.05000000018367301,0.05,0.05,0.05,0.05,0.05,2.142660541208065,0.050000000586038006,0.0500000002916017,0.050000000080224954,0.05,0.05000000031157824,1.5567452280115548,4.450594227779136,0.050000000136512714,0.05,0.05000000076706559,0.05,0.05000000051738325
told,0.05000000016655892,0.05,0.05,0.05,0.05,0.05,0.05,6.435753241793426,0.050000000282574134,0.05000000156474418,1.1088491776975702,0.05,1.2074128182502863,0.05,6.447984759210845,0.05,0.05,0.05,0.05,0.05000000100451173
tomb,0.05,0.05,0.05000000015086231,0.05,0.05,0.050000000353562675,0.05,1.6996539532576702,0.05000000046895153,0.05,0.05,0.05,3.181947320800739,0.05,0.05000000025485681,0.05,0.05,0.05,0.05,8.26839872469409
tomorrow,8.020226085421129,4.139126843876745,0.5137748064962099,0.05,2.192516403100184,1.454208391500125,0.05,20.26458903924643,2.311371159365878,6.307992894098953,8.776894149741983,0.05,0.15251275843515788,0.05000000001389218,34.40588857241239,0.0500000018455606,4.161519825415262,2.4489574093331212,0.06385676006453184,10.536564899597316
tone,1.196865361121805,5.412426417805597,0.05000000019054326,0.05,1.0500000000674619,0.05,0.05,22.285148454908136,0.050000000319140286,0.05000000028185395,2.190533811685556,0.05,18.115873633834113,3.6080848570574346,18.7354701267872,0.05000000030249427,0.05018945569529121,1.266248687784774,0.05000000000936952,9.639159192115315
tone voice,0.05000000034559453,0.05,0.05,0.05,0.05,0.05,0.05,2.3008382147092297,0.05,0.05000000027894413,1.6941348761767434,0.05,0.050000000558455084,0.05000000045490734,3.7076177405910453,0.05,0.49740916676130154,0.05,0.05,0.0500000000972345
tones,0.05,0.050000000104568475,0.05,0.05,0.05,0.05,0.05,2.698885875715625,0.05,0.05000000012916715,0.050000000113691864,0.05,2.986484243612729,1.0500000000193201,10.021647270862417,0.05,0.050000001080531944,0.05000000029752727,0.05,2.4929826080357267
tongue,1.804934722039513,0.5021234510328898,0.05000000008132146,0.05,0.05,4.182768060225556,0.05,6.375902906021511,0.050000000156178726,0.07579899499675366,8.627258850523681,0.05,6.370766583537863,1.0871174792531457,9.669675621997296,0.05000000021669774,2.7959344580421073,1.9789349287545301,0.27162442823516664,10.907159514846159
tonic,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000018908234,0.05,0.05,2.0444812843818707,0.05,0.05000000023244361,0.05,1.0555187094561722,0.05,0.05,5.049999999976939,0.05,0.050000005741990525
tonight,0.05000000055231258,1.279273234859854,0.05,1.05000000021702,2.042635309591214,3.8311131651590293,0.05,26.9670403877621,0.050000000308483956,6.203426610387712,7.248225518846159,0.05,11.45644575699338,0.05546451363267084,37.10225468774983,0.050000000299786074,5.772535492277609,0.050000003300566746,0.4406060818338782,30.200979236193668
tonks,0.05,1.1726757747900098,0.0713481904435793,0.05,0.05,1.0500000000128389,0.05,10.142302821695942,0.05000000005095603,0.05,20.57689041876787,0.05,0.05000000063250864,1.0499999999931204,17.445201968472293,0.05,1.8069575876405986,0.05000000009366858,2.06728442487363,0.11733881249931925
topmost,0.05,1.463316073245183,0.050000000686789704,0.05,1.0500000000955385,0.050000001496574215,0.05,5.610541547317813,0.05000000009866508,0.05000000188134637,0.8802319022048333,0.05,5.167963728804615,0.05,2.938341179759828,0.05000011064884955,0.05,0.05000000016761448,0.05,1.2396054535492278
torch,0.05,0.05000000174956004,0.05,0.05,0.05,1.0499999994997598,0.05,0.05000000033221003,0.05,0.05,0.05,0.05,0.05001290305074955,0.8428307308021502,4.257156363275995,0.05,0.05,1.0500000000382936,0.05,0.05000000122566744
torches,0.050000000812648285,4.941866673792991,0.05,0.05,1.0500000000825374,0.050000000621529414,0.05,2.2200325751364756,0.05000000029691579,0.05000000545290555,0.05000000010436833,0.05,2.467162786387702,2.147342088304148,7.802370485912527,0.7774642429091301,0.05000000264217135,0.07841914927715479,0.05,1.9653419882297112
torso,0.05,0.050000006166946304,0.05,0.05,0.05,0.05,0.05,0.13198939584790054,0.05,0.05000000012332444,0.5232651054821892,0.05,0.05000000006390751,0.05,2.040579899915071,1.504165592572217,0.05,0.05,0.05,4.049999999775291
torture,0.05000000133282758,4.03996744727043,0.050000000388793805,0.05,0.05,2.516573951738028,0.05,0.05000000224321329,0.05,0.050000444612646494,0.5909403105661675,0.05,1.9578234685275857,0.05,1.0875559988612928,0.05,0.050809365132529864,0.05,0.05,2.1063290092830598
touch,0.050000035970809355,4.77392817726683,1.2778055444999445,0.05,0.050000000342229706,0.05000121399172063,0.05,11.630696779651236,0.050000000037159105,2.6733408583699014,0.7769877556290111,0.05,1.5978259604260963,0.050000000232850964,10.850583801158454,0.05000000031026472,0.05000000056240493,0.05000000000972046,0.050000001101534436,7.8188298704065655
tournament,0.050000000022688104,0.05,0.05,0.05,0.05000000003124202,7.367081535656025,0.05,14.604831954903847,0.05000000032515048,0.05000003681221127,0.0500000000450736,0.05,0.05000000104992911,0.0500000004185632,13.457982503918709,0.050000000355201565,27.199998603174663,0.050000000052186654,0.05,0.6201053632068877
towel,1.0499999996073066,0.050000001800392,0.9975600139533214,0.05,0.05,0.05,0.05,0.06135113464436437,0.05000000098577978,0.05000000058950096,0.050000001178633874,0.05,0.05000000083982027,1.9881166369037597,2.9746462899633275,0.05,0.05000000051530829,0.05,0.05,4.228325918987418
tower,0.05000000033234609,5.848162011881507,0.050000000069834946,0.05,2.1055047378316076,4.513543069230766,0.05,3.4943633050552867,0.050000000064078336,3.8347972809496382,3.6176690777632894,0.05,0.050000005306450136,0.050000000007847406,23.837036839211468,0.05000000041170228,1.2277523952838467,0.050000425376863195,0.05,8.97117085119158
tower room,0.050000000299449725,2.1175990441760657,0.05,0.05,1.1473844917620646,0.05,0.05,0.05000000023679836,0.05,0.050197988699782856,0.050000001985469465,0.05,0.05,0.05,6.524634707746971,0.05,1.4101837648775117,0.050000000197727455,0.05,0.05
towering,0.0500000001155274,3.0341624217784053,0.05,0.05,1.0500000000929421,1.0500000000323764,0.05,1.0431984341780227,1.3828138888089558,0.05000000311607497,4.216317641712369,0.05,0.050241845332601884,0.050000000028631836,0.05000000279266392,0.05,0.4882416479137591,2.050000000149412,0.05,2.135024113911386
town,1.3594204093034294,0.05,0.05,0.05,0.05,0.05,0.05,6.744995250770318,1.0500000000446152,0.05000000002531161,0.05000000062760738,0.05,3.859034492777019,0.05,0.050003108085333516,0.05,0.05,0.050000000041360904,0.05,0.23654673830270656
toy,0.05,0.05000000133300275,0.05000000090051467,0.05,0.05,0.05,0.05,5.5004150383391925,0.05,0.050000000108319946,0.05,0.05,0.23394773038419736,0.050000000176650204,1.3255348564746032,0.05,0.05,0.05000000070719179,1.0415302172017473,1.148572154339369
trace,0.05241014622394168,6.2732227719839715,1.009409726725056,0.05,0.05,0.05000000039025159,0.05,7.026446039797316,0.050000000060059946,0.05000000002081796,0.05407440646588919,0.05,3.6034469604791135,0.05,6.080204676886995,0.05000000024350235,4.4286096355976685,0.12865665039662555,2.001174546929253,6.892344437766077
track,0.0500000001527238,3.783150378539069,0.05,0.05,2.050000000211963,0.05000000043413704,0.05,1.2709328880011772,0.05,2.310619450865329,0.3607762700268956,0.05,5.390005482396371,1.050000000008063,4.759901872696904,0.050000071300932925,0.05000000016459928,0.050000000015565094,0.05,7.474613585152653
tracks,0.050000000427989306,0.05000000014320959,0.05219083865361453,0.05,0.05,0.05,0.05,6.507700925083973,0.05000000012882342,2.898807659319123,1.0929333544727644,0.05,0.1901366000565174,1.8637249624736996,4.559267739383928,0.050010254793847436,1.1246351673384996,0.05000000002912636,0.05000000002144308,11.160592497636157
traffic,0.05,0.9984323937685342,0.05,0.05,0.05,0.05,0.05,4.106335547315967,0.05,0.05,1.049999999989619,0.05,1.8769243956964001,0.05,0.05000000016127266,0.05,0.05000000135482626,0.05,0.05,1.218307661684523
trail,0.05,0.05000000076021668,0.05,0.05,0.05,0.05,0.05,0.09977243847623363,0.05,2.225028567088716,1.2168424703197316,0.05,0.050000000329652024,0.8699665828830435,0.05590393592771445,0.05000000209813584,0.05,0.05000000009369977,2.00369793634994,5.878788065649188
train,0.05910601080800112,51.35577813600153,7.398898461137772,0.05,0.05,0.05,0.05,66.9101043134068,0.05,0.05000070057270058,0.9165250221820567,0.05,1.2837059351079265,0.050000000097951636,11.764043691624817,0.05000000013463003,0.2389051817802712,2.8562973084345806,11.282630078678576,3.4840051600018103
trainers,0.05,0.050000000601022214,0.05,0.05,0.05,0.05000000019419733,0.05,4.523016939799378,0.05,0.05,3.1875998306513824,0.05,0.05,0.05,1.2620217310586808,0.050000000483580685,0.05,0.05,0.05,2.2273614971802487
training,0.050000000077369273,0.16193601017771483,0.05000000104937857,0.05,6.250878341966406,0.05,0.05,2.461587334523883,0.050000000326813426,4.176670301862576,3.7581320522023867,0.05,0.050000036926158294,0.5473609820613944,11.779567208585084,0.05,0.05000000008540209,0.05000000011220731,0.05,2.263867730008984
training session,0.05,0.05000000020546047,0.05,0.05,1.0500000000553866,0.05,0.05,0.050032573924821674,0.05,0.05000000136680431,3.3952540054732876,0.05,0.05,0.05,1.7047134189492719,0.05,0.05,0.05,0.05,0.05
traitor,0.05000000003071731,0.05000000088966041,2.3944709084807676,0.05,0.05,0.05,0.05,6.388440266194845,0.05,0.05000000423992444,1.9878652176296896,0.05,1.7772667215335969,0.05,0.05001997194914336,2.7019369070876023,0.05000000105157163,0.05000000029924244,0.05000000011935962,0.05000000046620585
traitors,0.05,0.0500000012204893,4.966584493627296,0.05,0.05,0.05,0.05,0.05178072957013764,0.05,0.05,4.09077789407288,0.05,2.090856848912194,0.05,0.05000003136654973,0.05,0.05,0.05,0.05,0.0500000012018566
transfiguration,0.05000000094495617,0.2961525456969001,2.409300345014886,0.05,0.05,0.05,0.05,5.439945862493075,0.05000000005293574,0.05000000021176326,3.461245018925233,0.05,2.3761374153943753,0.05,8.441620182164954,0.05000000042489379,0.8349902884358444,0.10995124676732812,0.05,0.08065709343892398
transport,0.05,0.9155698826956264,0.05,0.05,0.05,0.05,0.05,0.05000000111676807,0.05,0.05,1.0499999961165154,0.05,0.05000000127802156,0.9665717033044889,0.7629134326490279,0.05000000387206456,0.05,0.05000000023248921,1.0277785745433887,2.5771664041563596
trap,0.05000000016956034,0.05000000013673625,0.050000001135620836,0.05,0.05,1.0996833027935848,0.05,3.094412447779537,0.05,0.050000002708951344,0.2365993916834656,0.05,2.5696707011974116,0.05,0.7277832516877206,0.05,0.8850944857433986,0.05,0.05,5.736756414929368
trapdoor,0.05,12.881588881356857,0.05000000000032545,0.05,0.05,0.05,0.05,2.354884243265358,0.05,0.62527212332858,1.2808813659678133,0.05,0.05000000001788977,0.05,4.920567009634131,0.05,1.2203641150529387,0.05,1.0664422611418916,0.05000000020601475
trash,0.05000000096515698,0.05,0.05,0.05,0.05,0.05,0.05,4.368875830148931,0.05,0.05,0.05,0.05,0.05000005184340973,0.05,0.05,0.05,0.05,0.05095123833182798,0.05,2.7301728786897117
traveling,1.0499946073150461,0.05,0.05,0.05,0.05,0.05,0.05,6.37569687319292,0.05000000149832329,0.05,0.05000000029138246,0.05,0.05000000046871974,0.05,1.7152295328205396,0.050000000098281934,0.050008826406871154,0.05,0.05,1.0590701578785675
traveling cloak,1.0469301791442216,0.05,0.05,0.05,0.05,0.05,0.05,4.229505437404045,0.05000000181873315,0.05,0.05,0.05,0.050000000602461056,0.05,1.7555380928423145,0.050000000139624454,0.05536808684216506,0.05,0.05,1.1626582011744024
travers,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000021023616975,0.05,1.0499999999787386,0.05,0.050000000002784054,0.05,0.05,0.05,0.05000000000759451,19.049999978976828
tray,0.050000000166149056,0.05000000014190746,0.05001732561151296,0.05,0.05,0.9094304780357176,0.05,21.51100096824726,0.05,0.05000000003259146,0.05000000030529283,0.05,0.24876060872204114,2.2476201705357584,3.081651434594294,0.05,0.05000004792803953,0.050000001824760006,0.05000000001903875,13.301518963806528
treacle,0.05,2.6571639374259677,0.05,0.05,2.991858890003861,0.05,0.05,0.3029428272629349,0.05,0.05,0.050093737203928394,0.05,0.050037757888959894,0.050000000095685025,9.247902843544782,0.05,0.05000000021903564,0.0500000001099719,0.05,0.05000000621720542
treacle tart,0.05,0.05000000010718563,0.05,0.05,0.05,0.05,0.05,0.05000000798924363,0.05,0.05,0.05079016410966978,0.05,0.051346219218353646,0.050000000073665396,8.047863605194767,0.05,0.05000000027521222,0.05000000012692829,0.05,0.050000002879603614
treasure,0.05000000028360368,1.1911578843550064,1.114418987936127,0.05,0.05,0.05,0.05,5.977648107108775,0.0500000005704031,0.05000000021347872,0.05,0.05,2.7407431264845816,0.05,5.181751093651216,0.050000000612186554,0.05,0.05000000010752223,0.05,13.094280798646626
treasures,0.050000000512051064,0.05,0.050000000326716636,0.05,0.05,0.05,0.05,4.334411582513816,0.05000000072762558,0.05,0.05,0.05,0.2388454273688842,0.05,0.05000000070225722,0.050000000479497486,0.05,0.05000000021245028,0.05,3.5767429871331413
treat,0.05000000110161632,1.090503644980867,0.05,0.05,2.3525947861269745,0.05,0.05,8.18001829289313,0.05,0.05,1.0517163629555766,0.05,0.05000000055624204,0.05,2.9569300886790466,0.05000000006783374,0.668236822265972,0.0500000001210759,1.049999999918008,0.05000000030150549
treatment,0.05,0.05,0.050000000837219775,0.05,0.05,0.05,0.05,2.1575599961776906,0.05,0.05000000038676439,0.05000046449608733,0.05,0.4022061403059926,0.05,5.590233396262447,0.05,0.05,0.0500000007276071,0.05,0.05000000077670223
