term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
led,0.020657100025354237,-0.004534856590711787,-0.0033374667526300185,-0.014949045819541195,0.02440209313367863,0.028219810045073044,-0.011221904921869835,-0.02293149857602729,-0.027183000593397354,-0.013124733197929624
effort,0.02579795950727836,-0.024592755806257624,0.0236241615395748,-0.005823442239282374,0.020518233945208617,-0.017062901698466002,-0.009462591680776976,0.02068086066413425,-0.017788623150019157,-0.0112225568024828
sounding,-0.0006899529389285008,0.0013783536599891407,-0.015024014369485783,-0.001164074670457909,0.02167134060906294,0.021110501758244866,-0.012793554679730847,-0.015604968008520289,0.03171505600031492,-0.023162778889730964
impossible,0.016506426383781327,-0.008152055303521736,0.012420218996875312,-0.0021197791519799573,-0.0063335817579855775,-0.012040716433352482,-0.011859107976005527,-0.019099420784424694,-0.04054263742089585,-0.010880478471944986
joke,-0.009193493937563179,0.03298587786157411,-0.04000870000633877,-0.0069533455967816914,-0.007633126314729584,-0.00396853533017791,-0.005933137848768485,0.011446200637648988,-0.01079666904173727,0.01225139004186306
sun,-0.005132503625887665,-0.02177186540355103,-0.010837980961023955,0.011705436141592087,-0.014046247292932107,-0.00616154354932138,0.009643787131194584,-0.030918615351567386,-9.697283589509302e-05,-0.019913305124279655
glancing,-0.001563736903787768,0.007038174159260022,0.007319062831097159,-0.00255975353723354,0.0247443213075587,-0.007646755279103608,-0.011090125252468622,-0.005228383978907276,0.015565007979656304,-0.010248417500784208
soared,0.006675727230625616,-0.0014230193256556277,0.01552630688505664,0.058308876698163044,-0.016205900944007617,-0.033507666427559535,0.013986835166382824,0.0048693106994523346,-0.027994802465129014,-0.013824231153352323
therefore,0.007012850983671676,0.007229199157303154,-0.00855051129493523,-0.021982765171157163,0.0022133245899124557,0.009782764675301044,-0.03618477380262784,-0.006459664147586374,0.0014790769611408676,-0.017591866991437225
checking,-0.005938525543359504,0.010428445960644128,-0.018279914949674958,0.021605597097640285,0.011674888771391759,-0.004766106252374183,-0.008237139029705961,-0.005167052333017687,-0.020936991502134322,-0.0033127522567819832
sister,0.05413204180349691,-0.05900871385861089,-0.022184651249883582,0.01731327482167353,-0.07334850335837194,-0.014929557783087908,-0.08666454267088405,-0.07570418619591418,-0.001327256527703311,0.05478076349250331
pushing,0.009069676153985665,-0.01139846847149421,0.0020276971667787616,0.01524077396397395,0.030731986981950846,0.037839342899171034,-0.0020530700138785447,-0.005563234038185402,0.01999196989852726,0.008659865947633348
members,0.015139090489782007,0.014993338612318075,0.011389926983603712,-0.000705447036860575,0.0031957800668293763,-0.015983693876253022,-0.03234320727310268,-0.028959278655666283,-0.016643567321523865,0.003714117535145854
narrow,0.01161559556822649,-0.016506170078755402,-0.02144479456150241,0.014340258852834284,0.011706675713155345,0.023987525816473343,0.020775185442621174,-0.02163919543182171,-0.00927410705101191,-0.01964862390546207
horror,-0.004789389301183795,-0.0025021319727214202,0.007631992821795981,-0.01228110932896301,-0.007681327998944047,-0.011751391164786086,0.004704338526965891,-0.005746865964584092,-0.009615876870498176,0.027594934391788187
shocked,-0.012022323737909827,0.011745635636361553,-0.008092241491455505,-0.019382626549017058,-0.001269750434207585,0.011425615773922971,0.0032251736839250924,-0.012250827664214555,0.01572696282486997,-0.014890325200654333
blank,0.009895312444950706,0.013532327307806746,0.010283903722749026,-0.024292330024957388,0.004050274252725478,-0.007560150514180299,-0.0007697912032352818,-0.00316288584393293,-0.003970670085365278,-0.0025478783464138663
lead,-0.004542241648646505,-0.00024061532620358564,0.039197830733761374,0.020794671460828515,0.001228160786179165,0.01230261074333275,0.0016542739646065103,-0.014164312245282756,0.015869858944030826,0.0017962092186965591
yours,0.010810420800736823,-0.014026154551943124,-0.0030670498262651085,-0.0038508145530124376,-0.01881589693802008,-0.00810641908167814,-0.008545556452409828,-0.00477664127148238,0.020386898336339093,-0.006254869190963446
happening,5.8067235302700344e-05,0.016448021504556865,0.0044429672165509845,-0.006549146995255886,-0.007160306916727491,0.018911849887836486,-0.0030351399642998328,-0.00467460280356025,0.009026918384640184,-0.007346374122017286
weren,-0.019653873249258207,0.003359421610251099,0.006196392971110616,0.012959153812800817,-3.085735855408254e-05,-0.014611266454951265,0.031181990655516727,0.03232181220857029,0.018283575371236947,-0.020102773327616296
stomach,-0.0012448579752525552,0.018675910926571726,0.0007136833037807353,0.016853461858712383,-0.004074223939916377,-0.008164396564901031,0.01008043847651393,0.012189559349514613,-0.006002323693945289,-0.0009367324926085937
faces,0.004251898039374121,0.0027773277706835972,0.014480696887246824,0.01086805983949965,0.033405302852826814,0.020053664848909247,-0.0129107701563574,-0.024527824125420043,-0.0020378079938494923,0.003559610562500192
bright,0.0038500461552446836,-0.006537644307172897,0.0021804424784326168,0.012140841864137471,-0.007913747106944063,0.0037989653701244676,0.00028120667902931877,-0.02738782024019079,0.007381883233207914,-0.01817774601156085
blood,0.012904577294252723,-0.052615645145346154,0.04373663175205996,-0.005796851890822149,0.004596325576550731,-0.02509445866349852,-0.022542962691413555,-0.03759527439328795,0.030491319439791116,-0.0034636474847116114
hidden,0.011447112239883437,-0.014934425961142824,0.006908711716850742,-0.00956999367160212,0.0007014507884470323,-0.0005063703098465944,-0.021425848514668715,-0.012048257842588565,0.013604066759571683,-0.022351670979325246
water,0.012053973227218838,0.00034519822694210103,0.06728531544670802,-0.046004756104848714,0.026810578007726987,0.09605109655585335,0.07682965635124073,-0.010195644918032893,-0.1711584996756529,0.04678830242448069
thanks,-0.002291618439344226,0.018459246274553625,-0.0353096942140886,0.0028441158173018637,0.010119800244725488,0.004512091005026049,-0.010335289575430711,-0.04696544213146925,0.0067787654361830384,-0.0020664957297340976
visible,0.016304432461262265,-0.0156662661148705,0.0020691823532960306,-0.0002453456116659254,0.010098414268370468,0.007392966010808393,0.009016621817199092,-0.00040364355422804673,-0.013369126926441537,-0.028543500641474002
struggling,0.012681183076097734,-0.017457862973869955,0.026079935258746828,0.016915252744849077,-0.009504065159590467,-0.023978761745198793,-0.026427883806736673,0.003912959925345567,-0.01134278114635854,0.010139138006704051
tip,0.024716859792415502,-0.020768853105623767,0.01790946834081224,-0.015676542936685182,0.020214633806387803,0.0030765703005156495,0.00249808837350955,0.008829323834058584,-0.03966746577825629,-0.013125113073804614
curled,0.0075265903082234326,-0.007331811239215958,-0.00026844278108437966,-0.009232875175667352,0.019850690440976773,4.06005765045582e-05,-0.001113995330753692,0.00021066495386484453,0.005129242410750298,-0.0065574800108032065
copy,-0.022345672094511066,0.04887215616522881,-0.02175610121175828,-0.013674014385611477,-0.015150505972272976,-0.07835127075104854,-0.009755729754708755,-0.06496545079314946,0.027792495963648127,-0.0033363206898613246
letters,0.0054231244539176045,0.012757767052442196,-0.077668706167734,0.021479933699955284,-0.03615106470948124,0.0014819586723923842,0.06032516843974768,0.0628457844867675,0.0009544279571622018,-0.006638979196151175
carry,0.009363345773597162,-0.004984493965766339,-0.005328128874301935,-0.006616865448783898,-0.012726630223161105,-0.009854684930066275,0.0014343699113424475,-0.0020061021710963763,0.019767948731940637,0.011734104235997625
distance,0.013219385712238527,-0.010476472459328123,0.03057472768363711,-0.0012938240540543784,0.0076453165764279254,-0.02836604729132272,-0.008645624686063646,-0.03601334355338457,-0.02533595717719176,-0.03273634389234096
touched,0.006960127655156346,-0.00748608296193691,-0.0048172706690853065,0.0030027428301294267,0.014192934863335194,0.012118451543006824,-0.038895396662776874,0.0008372970837881933,-0.0076853162233531495,0.022238441685059413
heading,-0.008099910430096287,-0.001135732911792288,0.02596175664553928,0.02270091055193188,0.013593809610779346,-0.0213456022764801,-0.015324500732303929,-0.014655116224136159,-0.016188172751247964,-0.009058439754254789
nodding,0.009051232708638227,0.009069599743502216,-0.013004227488399698,-0.022365222041205442,-0.006443016329754909,0.006355749004381334,-0.0233204589447812,-0.009778412960061841,-0.011054693868619198,0.012564146903424092
fresh,-0.01013564081974405,0.007027938943606337,0.0024707007508912976,-0.022711029943197746,-0.011051213556803541,-0.012755797020277878,-0.018895715096204163,0.014053099092692247,0.00390183247569951,-0.008649291265274871
louder,0.020962958347810885,0.00876590168802458,0.016591134930174167,0.024472937680033963,0.003910031527273227,-0.0048044459424313795,-0.013632931562081771,-0.019801444913577684,-0.008407054355905715,-0.027811219900255268
shadows,0.009069094205472545,-0.010347567412859143,0.019232705550642354,0.010039221171403233,0.010149527590626107,-0.022823427396989057,0.009802983066413503,-0.006802550922272307,-0.005079074775227718,-0.023655570286966514
forgot,-0.00255404796791515,0.011309909443532303,-0.003110600565535723,-0.004767799270503344,0.01473965492333529,-0.002187464614110715,-0.008312991532289175,-0.007760813082226782,-0.014063783752347883,0.0006833969701634489
wondered,0.007871543316221306,0.0004565796193791913,0.003507511373200242,-0.024800263086009872,0.007682268778296948,-0.0011757693643301473,0.002521446876154252,-0.045937152463750734,-0.0015134042496474116,-0.019439045648670824
sudden,0.002040432898289578,0.006045482135963616,0.0057787584004686,0.005451743420741823,-0.014931412466513238,-0.0037755873214659966,0.001204619082260164,-0.016202507091113053,-0.0030803103052846562,0.0029234534147270508
drew,0.016476246878317214,-0.013000508872026584,0.02197446273249515,-0.004506885697478809,-0.002985793468358195,-0.014993022210294497,-5.952048703955945e-05,-0.04450158497687763,-0.006171477572322984,-0.011163990868170031
decided,-0.009278197713752375,-0.0029678585192034323,0.006282158491158617,0.012071143152732744,-0.0023713343838914413,-0.012494414118468713,-0.017430786433426878,-0.018171631115401744,0.018151607997961408,0.004652432817919279
remembered,0.012525534969268974,-0.006194048766808777,-0.01256438585351903,-0.006678731661618076,0.0017733685371629855,-0.029653316891505976,-0.019431790006807975,-0.027906594680001087,-0.003593527527962362,-0.010773680819564932
picked,0.0037304125069857006,-0.0016782153898696928,-0.01796241024225956,-0.004873276321236022,-0.013206249194442196,-0.004622740980456973,0.0012111983867837905,0.006786519199102823,0.007629166993189012,0.013563561485928619
nice,-0.021112965701858357,0.020406027815521168,-0.0053836717837379006,0.00838623506350376,-0.00991538317662411,-0.0006406523024603376,-0.003507068759935533,-0.03163743875797027,0.021873077783900758,-0.008614392288284829
staircase,-0.021866454906710037,0.007856052378298665,0.029791722884089645,-0.007371305294469484,0.044529426790424084,0.01059560771710713,-0.006215803069669703,-0.0036925973196118983,-0.01839150105487562,0.057318432459124206
become,0.011567850494161997,0.010845876794409175,-0.007244894051696119,-0.016431642791286158,-0.008511280287232999,-0.008677544566080487,-0.035934212904912124,-0.0063170094341216485,0.0028869418634495255,0.005574194477989179
covered,0.0028175401269090496,0.009054606288292827,0.0032898301577916227,-0.003988615103416831,0.015172006556338317,0.0011297400136140042,0.012236011274060507,0.015016897165041088,-0.015494854974107576,0.005167950997088446
important,0.01070792081743979,0.018621843936878,-0.015169036422887987,-0.03781761483644189,0.009755301662361467,0.00021275653516916862,-0.02526481067993997,-0.042594456200466424,-0.00812636763638724,-0.00028057289095884813
hurt,0.0038912315103552227,-0.009021849242427896,0.021300426364140843,-0.014200502707091323,-0.013065346302033985,-0.020402038916527834,-0.007114612629178817,0.024928116869647576,-0.004283642040006471,-0.01901961272936179
return,0.026451452289299376,-0.023907311463875498,-0.007835898192075332,-0.050530531927692995,-0.023611158641129743,-0.0032133980930729614,-0.040395842086797716,-0.017372488915668532,0.02667891972253093,0.007604863488196072
pushed,0.007740048916869169,-0.0015553143010924668,0.014815402587342999,0.011864617433127736,0.021848410329126718,0.032620016779415076,-0.001020965393027121,-0.009527593955133862,0.01216580123966306,-0.003859963209543118
dressed,0.004690407701797672,0.011827138168678997,-0.015117025645738337,0.01728108148844911,0.009396420702947722,0.014947669146003659,0.016205353506053177,-0.007938372959994658,0.00999359202714891,-0.005875147154102751
street,0.0362491014710139,-0.03761521500915309,-0.10299378023716041,0.025736703495060943,-0.046960332116856934,0.02108749871973841,-0.008088655392055723,0.003526131956867704,-0.11900137316385732,0.023261270255287403
grinned,-0.012846174160547497,0.024567439790492536,-0.0064915881039037115,0.005853514332097751,0.013225122100647451,-0.00020912769186124172,0.02229579085007618,-0.009373834822195889,-0.01015383576514937,-0.008233129528559655
write,-0.002081087671094376,0.03630692325184156,-0.039768942351780516,0.013382201467181097,0.006338158625047112,-0.02940970602761636,0.008498882357193564,0.0379880297245169,0.006132863628532085,-0.018993168593992943
seats,-0.020619183606873537,0.02512135127164847,0.0023127562421705883,0.02087926588400794,0.05138428159296796,0.07700138493625741,-0.0332221120632407,-0.04594680109188506,0.025027318909219647,-0.039428708731487974
desperate,0.007244982893632246,0.003776265052655697,0.003667365527022641,-0.0182514341909489,0.009947521584877408,-0.020204630623853713,-0.017194912864134757,-0.00452354644095255,0.007851310778636874,-0.0034740218196676557
failed,0.011287274932281507,-0.005842635593638397,-0.002362683461088586,-0.019820282433895137,-0.01875316078387376,-0.0223596600631624,0.001544065506199039,0.001050493655341372,0.02638831119726635,0.014860341696652516
hearing,0.02827401734027247,0.008237514568517849,-0.04130766375117894,0.00819203093433186,0.012883905146467914,-0.02566878224003777,-0.05634757031344809,0.03904254932633601,-0.031256555364204686,-0.01922261562344372
remain,0.025203958207580788,-0.013383272284510016,0.005600065171880687,-0.041379513022812654,-0.011363804518468619,-0.01849188169038526,-0.0641827322464453,-0.01867828018428859,0.002721998810175321,-0.0014079695147524627
answered,0.0023814326433923613,0.007032336212093445,-0.006895822921682694,-0.019419358710894504,0.007848842514761322,-0.0098233649484642,-0.019000249113769435,-0.022861333532107283,-0.0008959584110762148,0.001558971595507773
interesting,-0.007486356372003177,0.02316166097434388,-0.011466987638066667,-0.0008616850104749732,0.019428286310760434,0.011954611854203115,-0.013577615012232116,-0.013803899915451733,0.02058900043236782,0.01804633141136581
peered,0.006968351824611827,-0.004894547979273985,-0.002665743068820718,0.017611125358763656,0.004276060197677279,-0.0019714007438262162,0.017876158385350886,0.008417486282665738,0.021535742645058073,-0.0021288373783279633
welcome,0.01312532787298611,0.0004370049530218984,-0.0018144845376038608,0.0014949184921072929,0.03904672047049821,0.05931697488351169,-0.0038947933838159106,-0.006946558499889377,0.018929725347839575,0.014639489630301301
tired,0.01037739363615544,0.010880298468914886,-0.004319774270987879,0.009756034425414744,0.018803439561272874,0.008329318755566256,0.001081431743159403,-0.0033417157203647282,0.01816459300779628,-0.02147103947804359
pretending,0.011362165091612161,0.012957531760831175,-0.021656590424910985,0.000991448243379496,-0.02279311337248617,-0.012964935911386314,0.004623635658187757,0.002166864892259085,0.002293659575164464,-0.005943480666399234
excuse,-0.010382084915301985,0.02613315421387997,-0.003959450759050199,0.01582689579955119,0.017715860978350043,0.006185949571366575,-0.023822586884672193,-0.008884625771467024,0.017650827449897568,-0.023849253890933807
bang,0.028493487076333993,-0.025579981484038367,0.01916226130503547,0.0029750624421571474,0.014626947746083018,-0.004851867879252064,0.02760251533601255,-0.008102313853829589,-0.026755742530589,0.031371958477345245
useful,0.009672207200199213,-0.002468919737315014,-0.006439316888826154,-0.03419992508516328,-0.018354972641911,-0.023462346536598223,0.00487112517152876,0.008449339917367732,0.025196903770491653,0.017294828429600152
leapt,0.003925142471382529,-0.005447422039786216,0.004608677573035438,-0.002264196086995928,0.004368615576745304,0.015662468739399173,0.01373855126723479,0.010800986065772565,-0.010831363141250544,-0.001521996986159929
giving,-0.0020270560492238396,0.03700784754737157,-0.014308966111869803,-0.027108600950335217,0.009703096877320735,-0.0091433836100837,-0.013308546649894417,-0.029503886032528178,0.016426200278404003,0.012855099139136326
speaking,0.003008020861226962,0.012740629502286474,-0.0007706313327165938,-0.0163955621763578,0.014379280008351477,-0.020690530400404552,0.004589367511222871,-0.03156957275119898,0.01950484711476879,-0.015739964212302206
middle,0.011142499039321681,0.006363203574299854,0.00427278023051721,0.01037214267367008,0.012004744391782583,-0.0006833900483759212,0.013278493023691731,0.010789359558811398,-0.004763411398005118,-0.019121039102661393
reckon,-0.02035957189493281,0.0008027126467894254,-0.016578984091438563,-0.004118367910980805,0.018572091950314423,-0.026665411235354094,-0.011292649749487939,0.010599281842600169,0.000980570492758403,-0.013766471039527974
order,0.05622998173008469,-0.010152522716786851,-0.059415852063631154,-0.0024178046835622575,-0.014527866846793953,-0.06532815927952061,-0.058199602721560266,-0.022244218656368542,0.008489341381047408,0.05780520531028815
wish,0.002556160690857539,0.01889881428717145,-0.011493890861007645,-0.037040030569969996,0.016441300906930106,0.0034714275594995205,-0.02143413814327768,-0.03205582342018117,0.005661675242389934,0.010358726296098433
expected,0.00875042703613919,-0.003067813257626829,-0.005918570339296649,-0.0063433013597834,0.006733408202763599,-0.01098189517359521,-0.021237273551622304,-0.010321978558614166,-0.006939406907774183,-0.001476380481638933
direction,-0.009854752621629964,0.010092397586309426,0.020780965146359562,0.007984640729052774,0.004815022509465729,-0.005408153792153745,0.002662419131204307,0.003065670555535798,0.005308915780113242,-0.017741130899477292
harder,-0.0029416474361051667,0.010916188347143137,0.021588578548579082,0.010225330737057949,-0.011373810563339765,-0.003084983040103542,-0.0036839161940713607,0.01243523136204817,-0.00655189016489625,-0.020136024221471663
saved,-0.0023121125850320157,-0.014089834006565842,0.019542367125311037,0.02318996702801423,-0.0240169033100287,-0.030335119145575528,-0.046172008982691325,0.012839154393344746,0.036935541002495006,-0.003192245605278401
attempted,0.01541617892300828,0.003269183154463514,-0.00634292314615501,-0.007755233907849156,-0.009973205865732531,-0.018479227063389513,-0.022633510659662806,-0.028231188121846842,-0.006084788552583028,-0.0231872504012091
spread,-0.001772300606184036,0.006352072463864164,-0.014858761737834725,-0.003181249910569819,-0.004932272603609972,0.002277137271017225,-0.014753417242986514,-0.012529201126878333,0.002238748995676287,-0.021578270629984183
explained,0.02590568478536418,-0.013385261125745158,-0.014958744147535768,0.007202896219366263,-0.014134305161512572,-0.012332183497058766,-0.020434090456692266,-0.013242285307197444,0.01567587560772149,0.03917666406955655
paused,0.012942621630705529,0.011246119363330812,0.00016561260204627325,-0.01450751605012019,-0.001004091726728139,-0.004691620736226269,-0.006379405342398829,0.006144336549808692,0.028149792314420923,-0.0037625682655425263
written,-0.006386879025850516,0.02856468232177336,-0.02439633094175461,0.008709914309600247,-0.0027682925812861107,-0.03739196406673328,0.036354615761226956,-0.002830073503579082,-0.021249236344887023,-0.031329929631863214
received,0.006709685455753513,0.023312413321233193,-0.021350065721858297,-0.014499758772761436,0.006300588471462437,-0.027359863582204175,0.0009536071276613325,0.03904419296454278,-0.0037395337252349027,-0.03192511079681306
expecting,0.003297660278859752,-0.0005202184995690967,-0.013572007798963918,-0.012149292660112604,0.004077989711159691,-0.016956574655465715,-0.013168690508555105,0.0101021320488853,-0.00573246326262047,-0.017480249670334503
yellow,-0.006993286538297337,0.006739826871200136,0.016834055844876645,0.013278796488313144,0.02010983798860037,0.006944730532216671,0.001757324762874988,-0.02335796749173868,-0.009279097917229154,-0.004156048935615602
broomsticks,-0.029831072036025526,0.01408282799941481,-0.012697385749085228,0.012008002404129713,-0.01602638829087122,-0.036475294954754316,-0.027255698643176014,-0.0263547004517665,-0.0351784644544319,-0.00866174325280731
difficulty,-0.0021288038489339425,0.015222824374804485,0.005773741946740252,-0.02095933125333057,-0.010244971642291658,-0.011564184336512236,-0.0016909772761086988,-0.004520805528160072,-0.0035690023689966817,-0.039295447200647655
scene,0.01927186767655911,-0.015732565593948058,0.03189563407519313,-0.022324174604668377,0.009456397696262869,-0.012665143746707143,0.0023301967656919544,-0.020921964705954973,0.04266428926409675,-0.0344205250846475
fought,0.011544008577652752,0.007145955138097151,0.00665360862504043,0.0009180604292843872,0.008163793372772819,-0.02866930137833146,-0.007691247509165486,0.006111984499443623,-0.023611672374906578,-0.000559825419592588
calling,0.01862869451945582,0.005897986107047458,-0.0243452623472643,-0.009741231034221745,-0.0069647638064269,-0.0009846154964788059,0.008379812090705716,-0.009900579209451553,0.023237109229304973,-0.020521799134945853
losing,-0.00063035495222302,-0.005066128467199084,0.0030509105255183866,-0.007513390184330671,0.006755147844219689,0.0022277374738265045,-0.01023663021451234,-0.0073882944278398435,-0.0059977797816345,-0.014300409888896621
convinced,0.002968756018466476,-0.006535963121579786,-0.006747907676454317,-0.0067978815970637175,-0.0020054969347736034,-0.006466922245084729,-0.03590745525977874,-0.010168873877834531,0.015298938879197092,-0.006512292579877415
escaped,0.022711277205976464,-0.01409260751753177,-0.03618394059634176,0.005034972405468691,-0.015214680104344128,-0.045315694207190484,-0.011436268546020307,0.027636722276687297,0.010704063197017258,0.0013912058059114415
writing,-0.0017384369213519202,0.0306708981218528,-0.06607067710698952,0.013024037638401802,0.009272847765649399,0.005869138214247515,0.00805672340042924,0.0402767449593739,0.03485076664463025,-0.03198604331175865
garden,0.03504771223501738,-0.020830313418052068,-0.09306303960984194,0.041596058847256666,-0.09001879675321012,-0.010664372516305068,0.06895247834519504,-0.06791661914729198,-0.02027871776198042,0.0008067325616769299
surface,0.036968670870141246,-0.01069134781996669,0.04539204799092346,-0.04316272397995636,0.0335870904540872,0.025915347259182275,0.05959593339903208,0.002137147302384286,-0.07835030779080662,0.012390371439515229
ignoring,-0.0009558432872121091,0.019774348293601304,0.0025131383586170105,-0.007500455134275675,0.00022023047896800458,-0.016902812962211373,-0.017081577715913246,0.00023457070385090494,0.011796400133747704,0.018182748659791314
examining,0.0030872035468421754,-0.0028019575587835722,-0.021646031796780634,-0.004878961892898393,-0.008980813736459528,-0.0062213925049960156,-0.01290469952444684,-0.03197981656817267,-0.007594711164140468,0.005857347512964985
abruptly,0.0037952490085841496,-0.00740290790248877,0.002343073893855316,0.009458854634934418,0.024883633966810363,-0.0016551268930039345,-0.01378441287820012,0.03376039946488208,0.0038988944047791195,-0.01712719809543832
children,0.027449184988527282,-0.011208242604255821,-0.021447787078473998,0.008256151071866637,0.007316614513473954,0.0256404376857073,-0.007475916673348105,-0.017021425477518375,0.022748580431344874,-0.021818186843253918
common,-0.06467161766572847,0.0922680087067722,0.05146407843525765,-0.015595553571316494,0.016416195186983465,-0.05848408201431903,-0.020484484727917262,-0.04336549160819909,0.019222281969235637,-0.0059745000370031364
snapped,-0.01320406325290778,0.027947219020759795,-0.02889166619175504,0.01692299013007414,0.004787158739497855,-0.01818613747809792,0.021295400614701164,0.0055945338859029825,-0.00950438704812076,-0.00029703191678986766
corridor,-0.006486122936274847,0.048013407914254326,0.04982955853829491,-0.015711495577800858,0.09103172444614258,0.021157629293777208,-0.037980147160855536,0.016369480472667567,0.006895824305481452,0.04205065419516923
enormous,-0.028937214996968882,-0.016587485846114802,0.023257615230930673,0.03191580737898365,-0.006094892361304264,0.003502798082605364,0.006799092934727447,-0.0029800094915895816,-0.029338851543236268,-0.033355161873658834
darkness,0.0499206350896985,-0.06679281181597996,0.047138332822734386,-7.547630791120972e-05,0.020751665320513712,0.0012872931103103946,0.004318538845772782,-0.013670981519959559,-0.04408154898441064,-0.04581024307634911
gasped,0.002026009566944227,-0.006344554800760622,0.020347796669673537,0.02106694635066764,0.008966252827572251,0.00961233340295002,-0.0019152698646118392,0.02417495681203185,-0.025159272909782253,0.01274137542029229
flying,0.017285667949980956,-0.0026725097481525802,0.01263454725107104,0.052523514364379596,0.00039035219813231736,0.0056151566907229195,0.04317578964319097,0.0003470224446552383,-0.03392560786279629,-0.013552255581966072
apparently,0.009911800011994657,0.013860632566933824,-0.016933765403507082,-0.04440088893735246,0.007263416196071248,-0.011184528158161572,-0.024630291375698853,-0.013583370710387304,0.010117727645151866,-0.03791940606628729
simply,0.016301934652189765,-0.004473236808362654,-0.00666144427797405,-0.023150428903708435,0.012159248673820554,-0.02105840839205279,-0.012773065383620656,-0.02956378605638946,0.012482748181231634,-0.0003877444834134323
third,-0.010735945269651654,0.009444122017726328,-0.010742971161235156,0.013036352405391373,-0.003583769972031569,-0.020152589368459595,0.0002986134890704569,0.020616837808980094,0.009266125960403552,0.0016049786685741149
clean,0.0009471867524657246,-0.013248949782315795,-0.02965924847574577,0.004041731311433435,-0.02779339762283203,0.01675724641521824,0.007362497772654113,-0.006251460990840222,0.0005617234476436458,-0.0021548403887679517
finding,-0.0020604935422693163,0.0047757495227401196,0.01277423195576276,-0.016038792623391286,-0.00830686199248516,-0.008647504873914812,-0.01554255688521064,-0.020251023044507835,0.013775724948383004,-0.0351929357031698
glaring,-0.003132228773665318,0.01847836229043726,-0.002802025701528276,-0.010810441116212337,-0.017438023353488867,0.012572578665623498,-0.01695561844898592,0.007481951161358268,-0.008028738984911634,0.0019453609787702518
mentioned,-0.004973830975076426,0.008890569822894129,-0.02517188019576518,-0.013321802352141783,-0.00012496495425203877,-0.010326904429910626,-0.0017741803856020134,0.00030114707899895227,0.004601293256300047,-0.018770790500011236
level,0.010433461652023898,0.02476747854584874,-0.013201477845050987,-0.0010339594127616433,0.031155133611799685,-0.019000610977078978,-0.01180031206580666,-0.011213289513105866,-0.0038847080016709695,-0.019015966285837467
warm,0.002162561424205518,-0.0029680424887759873,-0.00951504766658503,0.006669244379547981,0.01495124064823826,-0.010422139193960268,-0.014984220295239754,-0.009909635338662653,-0.017390858285860688,0.02008258005816218
quill,-0.03654100162653437,0.08875466890374333,-0.06629204835784004,-0.03742311610173332,0.05398033022139235,-0.07479482010298098,0.009530092762760648,0.028702433619977014,-0.03199116064622245,-0.06218915003764945
inch,0.008375945899601904,0.006937577541503982,0.019631227373814345,0.003029454519416277,0.005615512450755147,0.012912287234766166,0.026169131093686557,0.021400910174127905,-0.00726428253145856,-0.008772095145660278
fifty,-0.02888460521481568,0.02568222579215214,0.05283300780200143,0.01600078931781627,-0.015104655060744172,-0.01007963872599484,-0.02107019619160668,0.013030602164729383,0.04051943167239421,-0.047798915582085044
grass,-0.011852713973187226,-0.03201512494536981,0.05157123707945313,0.05564284080380429,0.0008385415858966035,-0.008837175958769825,0.02631282941536083,-0.005493005506413227,-0.03252543421152952,-0.02315367425511746
murmured,0.01007410245379552,-0.04913652470502916,0.024022854798780365,-0.020752818908026452,-0.0034872841094141147,0.00013934512117653395,-0.0175856764297875,-0.004150520990337255,0.011886927645556742,-0.025133310873557815
holidays,-0.011554791154190978,0.02172490578417456,-0.0355044862722921,0.011018722651968326,-0.013532498452915919,-0.029893850937757243,0.026714161335397963,0.01824932865247928,0.018943941164534996,-0.019524390337836907
movement,0.024301241558121654,-0.03534245139843029,0.0326825207670324,-0.0005814433838206598,0.027383195923712588,-0.022705685112672454,0.013033902315493132,0.007841651715172399,-0.016419168102991863,-0.009518760585948496
cover,-0.0006626815009509942,-0.0016325173977531518,-0.019017914142446395,0.00567472038769226,0.005202766833186526,-0.021628169753592125,0.005612967633000582,-0.0008921024144427917,-0.037902952513748964,-0.009832638925985607
confused,0.00575315009135412,-0.003982014062758765,0.014700914208851607,-0.0014052124621952201,0.005000067516897849,-0.02084080392390574,0.009964972038884502,0.023724736901935564,-0.026563186582279578,-0.0016314945551849137
solid,0.01005737529416976,-0.007248189259699077,0.02304505702948255,0.006080359737116752,0.033503118273881895,0.03336644282136022,-0.018313162803143535,0.010758525355570293,-0.003946474237267092,-0.026035312684142855
bedroom,0.07479712819802604,-0.013261357301215497,-0.14735713820716756,0.07166851953350006,-0.10921164223708918,-0.028365341118154037,0.09763330350232548,0.025963952243379596,0.02487847670598238,0.02833399253960501
marched,0.002103929407315553,0.00274013922271392,0.015681457460731425,0.022705929494023915,0.02475697015610872,-0.007671441333517631,0.003053273850531329,-0.0051429823833789145,0.021752785330242143,-0.020659252316040776
smoke,0.013621708718124502,-0.01293182467897475,0.007840221446972972,-0.012653391666025793,0.03439186664531206,0.0007400081438860227,0.03360138944090306,0.004505707520205678,0.00022496207016581776,0.003363008497540095
smiling,0.0013785653783106352,0.03744708935121993,-0.011790520271888415,-0.015495508769870481,0.014416483929081205,0.017412589583824224,-0.01214656537231938,-0.029635745978354396,0.016134222525979403,-0.03047804354694423
